title,url
 Basic Data Analysis and More - A Guided Tour Using Python,https://freecomputerbooks.com/Basic-Data-Analysis-and-More-A-Guided-Tour-Using-Python.html
 Become a Code Breaker with Python: a Beginner's Guide,https://freecomputerbooks.com/Become-Code-Breaker-Python.html
" The Art and Craft of Programming, Python Edition (John C. Lusth)",https://freecomputerbooks.com/The-Art-and-Craft-of-Programming-Python-Edition.html
 Learning with Python: Interactive Edition,https://freecomputerbooks.com/Learning-with-Python-How-to-Think-Like-a-Computer-Scientist.html
 Learning to Program with Python (Richard L. Halterman),https://freecomputerbooks.com/Learning-to-Program-with-Python.html
" Design Patterns in Python (Alexander Shvets, et al)",https://freecomputerbooks.com/Design-Patterns-in-Python.html
" O'Reilly® Python Cookbook, 3rd Ed: Recipes for Mastering Python 3",https://freecomputerbooks.com/Python-Cookbook.html
 Building Skills in Python: A Programmer's Introduction to Python,https://freecomputerbooks.com/Building-Skills-in-Python.html
" Fundamentals of Programming: With OOP, Python Edition",https://freecomputerbooks.com/Fundamentals-of-Programming-With-Object-Orientated-Programming.html
 The Definitive Guide to Pylons (James Gardner),https://freecomputerbooks.com/The-Definitive-Guide-to-Pylons.html
 Data Structures and Algorithms with OPP Design Patterns in Python,https://freecomputerbooks.com/Data-Structures-and-Algorithms-with-Object-Oriented-Design-Patterns-in-Python.html
 Start Here: Python Programming for Beginners (Jody S. Ginther),https://freecomputerbooks.com/Python-Programming-for-Beginners.html
